6.8238	Mad City	1997
6.2935	Mad Hot Ballroom	2005
8.7203	Mad Max	1979
3.0035	Mad Max 2	1981
10.0	Mad Max: Fury Road	2013
2.6815	Mad Money	2008
0.2405	Madagascar	2005
0.8104	Madagascar 3: Europe's Most Wanted	2012
0.2875	Madagascar: Escape 2 Africa	2008
3.9387	Made in America	1993
1.5266	Made of Honor	2008
1.4046	Madea Goes to Jail	2009
2.0842	Madea's Big Happy Family	2011
1.5607	Madea's Family Reunion	2006
10.9633	Madea's Witness Protection	2012
2.4951	Madeline	1998
2.818	Mag-ingat ka sa... Kulam	2008
8.4065	Magic Mike	2012
0.2285	Magnificent Desolation: Walking on the Moon 3D	2005
1.9336	Magnolia	1999
3.0303	Magyar szépség	2003
2.4406	Magyar vándor	2004
10.5263	Maha'lai muang rae	2005
0.6714	Maid in Manhattan	2002
12.1511	Major League	1989
13.9327	Making Love	1982
0.9965	Malcolm X	1992
2.6053	Malibu's Most Wanted	2003
13.5802	Malice	1993
13.7503	Mamarazzi	2010
5.102	Mamma Gógó	2010
0.1739	Mamma Mia!	2008
4.4525	Man cheng jin dai huang jin jia	2006
5.7143	Man of Steel	2013
4.3766	Man of the Year	2006
0.8423	Man on Fire	2004
14.0356	Man on Wire	2008
8.3596	Man on a Ledge	2012
3.0945	Man on the Moon	1999
10.0639	Manay po 2: Overload	2008
6.7487	Manila Kingpin: The Asiong Salonga Story	2011
1.8974	Mannequin	1987
3.5666	Mao's Last Dancer	2009
9.3476	Margin Call	2011
13.3253	Maria Full of Grace	2004
4.8055	Marie Antoinette	2006
3.1955	Mark Twain's America in 3D	1998
2.2603	Marked for Death	1990
0.3193	Marley & Me	2008
1.8305	Marmaduke	2010
1.3834	Mars Attacks!	1996
2.4963	Mars Needs Moms	2011
4.3888	Martin Lawrence Live: Runteldat	2002
8.8783	Marvin's Room	1996
4.3802	Mary Poppins	1964
13.9773	Mary Reilly	1996
0.3794	Master and Commander: The Far Side of the World	2003
2.6312	Match Point	2005
1.8809	Matchstick Men	2003
9.5175	Material Girls	2006
1.4072	Matilda	1996
5.4263	Maverick	1994
7.6425	Max Dugan Returns	1983
2.879	Max Keeble's Big Move	2001
1.3511	Max Payne	2008
5.3999	Maximum Risk	1996
0.5611	Me, Myself & Irene	2000
0.6488	Mean Girls	2004
9.3976	Medicine Man	1992
5.0928	Meet Dave	2008
1.6318	Meet Joe Black	1998
3.9185	Meet the Browns	2008
0.1582	Meet the Fockers	2004
0.2146	Meet the Parents	2000
0.5416	Meet the Robinsons	2007
1.2045	Meet the Spartans	2008
0.1748	Megamind	2010
4.4639	Megy a gözös	2007
1.5119	Memento	2000
1.0377	Memoirs of a Geisha	2005
0.0377	Men in Black	1997
0.2067	Men in Black 3	2012
0.2736	Men in Black II	2002
1.2303	Men of Honor	2000
1.4796	Mercury Rising	1998
1.4426	Message in a Bottle	1999
2.1166	Metro	1997
0.9243	Miami Vice	2006
0.6104	Michael	1996
1.1424	Michael Clayton	2007
1.4085	Michael Collins	1996
0.8854	Michael Jordan to the Max	2000
2.0239	Mickey Blue Eyes	1999
13.0066	Midnight Cowboy	1969
10.0531	Midnight Run	1988
0.4798	Midnight in Paris	2011
3.3133	Midnight in the Garden of Good and Evil	1997
13.3333	Midnight's Last Ride	2008
1.1035	Mighty Joe Young	1998
2.2677	Mighty Morphin Power Rangers: The Movie	1995
0.6062	Million Dollar Baby	2004
7.9829	Millions	2004
3.9727	Mimic	1997
2.5683	Mindhunters	2004
0.2052	Minority Report	2002
13.7364	Mio min Mio	1987
1.1568	Miracle	2004
9.8409	Miracle at St. Anna	2008
0.7556	Mirror Mirror	2012
12.4666	Mischief	1985
8.7453	Misery	1990
0.4029	Miss Congeniality	2000
1.1385	Miss Congeniality 2: Armed and Fabulous	2005
7.6397	Miss Pettigrew Lives for a Day	2008
10.1658	Miss Potter	2006
0.8287	Mission to Mars	2000
0.127	Mission: Impossible	1996
0.1922	Mission: Impossible - Ghost Protocol	2011
0.0891	Mission: Impossible II	2000
0.2063	Mission: Impossible III	2006
13.436	Mo' Money	1992
7.5511	Modern Problems	1981
6.2174	Mommie Dearest	1981
1.6106	Mona Lisa Smile	2003
1.6034	Money Talks	1997
10.4905	Money Train	1995
0.8621	Moneyball	2011
1.3671	Mongol	2007
8.2096	Monkeybone	2001
2.3421	Mononoke-hime	1997
10.9781	Monsignor	1982
3.0168	Monsoon Wedding	2001
1.3772	Monster	2003
0.8087	Monster House	2006
2.47	Monster's Ball	2001
0.7549	Monster-in-Law	2005
0.2014	Monsters vs Aliens	2009
0.0933	Monsters, Inc.	2001
1.4662	Monte Carlo	2011
8.6584	Monty Python and the Holy Grail	1975
11.8204	Moon	2009
10.6231	Moonlight Mile	2002
1.808	Moonraker	1979
11.1602	Moonrise Kingdom	2012
8.1554	Moonstruck	1987
3.1898	Morning Glory	2010
9.1586	Moron 5 and the Crying Lady	2012
0.5449	Mortal Kombat	1995
2.0489	Mortal Kombat: Annihilation	1997
0.274	Moskovskiye kanikuly	1995
10.0034	Mou gaan dou	2002
0.3066	Moulin Rouge!	2001
0.6925	Mousehunt	1997
3.225	Mr 3000	2004
0.16	Mr. & Mrs. Smith	2005
1.1868	Mr. Bean's Holiday	2007
3.7277	Mr. Brooks	2007
0.3441	Mr. Deeds	2002
2.7291	Mr. Holland's Opus	1995
3.291	Mr. Magoo	1997
1.545	Mr. Magorium's Wonder Emporium	2007
10.3306	Mr. Mom	1983
0.6756	Mr. Popper's Penguins	2011
5.9454	Mr. Woodcock	2007
5.5518	Mrs Brown	1997
5.0009	Mrs Henderson Presents	2005
0.9014	Mrs. Doubtfire	1993
10.2078	Mujeres al borde de un ataque de nervios	1988
0.3162	Mulan	1998
4.1674	Mulholland Dr.	2001
3.9941	Multiplicity	1996
1.5771	Munich	2005
12.6506	Munnabhai M.B.B.S.	2003
6.126	Muppets from Space	1999
3.7614	Murder at 1600	1997
2.7206	Murder by Numbers	2002
5.9607	Muriel's Wedding	1994
2.1676	Music and Lyrics	2007
5.21	Music of the Heart	1999
1.7325	Must Love Dogs	2005
11.7746	Mutant Chronicles	2008
6.3845	My Baby's Daddy	2004
4.7229	My Best Friend's Girl	2008
0.1935	My Best Friend's Wedding	1997
2.5649	My Bestfriend's Girlfriend	2008
0.1283	My Big Fat Greek Wedding	2002
3.9681	My Big Love	2008
2.1002	My Bloody Valentine	2009
4.5613	My Boss's Daughter	2003
11.1739	My Cousin Vinny	1992
1.8705	My Dog Skip	2000
7.587	My Fair Lady	1964
1.1779	My Favorite Martian	1999
7.3551	My Favorite Year	1982
4.9055	My Fellow Americans	1996
14.015	My Giant	1998
9.611	My Girl	1991
7.968	My Househusband: Ikaw na!	2011
9.0164	My Life in Ruins	2009
2.9958	My Only Ü	2008
7.3281	My Own Private Idaho	1991
1.4918	My Sister's Keeper	2009
13.2287	My Soul to Take	2010
2.4665	My Super Ex-Girlfriend	2006
4.0365	My Week with Marilyn	2011
1.6658	My iz budushchego	2008
4.0	Myrkrahöfðinginn	1999
0.4406	Mysteries of Egypt	1998
3.4023	Mystery Men	1999
7.6058	Mystery, Alaska	1999
0.4457	Mystic River	2003
2.849	Márió, a varázsló	2008
0.4602	Män som hatar kvinnor	2009
3.7306	Mýrin	2006
1.1657	NASCAR 3D: The IMAX Experience	2004
1.1111	Nacho Libre	2006
11.8044	Nadie conoce a nadie	1999
6.6213	Naked Gun 33 1/3: The Final Insult	1994
10.0	Namibia: The Struggle for Liberation	2007
2.9425	Nancy Drew	2007
0.926	Nanny McPhee	2005
1.584	Nanny McPhee and the Big Bang	2010
0.8811	Napoleon Dynamite	2004
9.0783	Narc	2002
0.4958	Naresuan	2007
13.5483	Natale a Beverly Hills	2009
6.2998	Natale in India	2003
4.204	Natale sul Nilo	2002
4.0718	National Security	2003
0.1945	National Treasure	2004
0.1309	National Treasure: Book of Secrets	2007
8.3464	Natural Born Killers	1994
6.6494	Ne le dis à personne	2006
2.526	Neko no ongaeshi	2002
2.7152	Never Back Down	2008
0.8125	Never Been Kissed	1999
2.668	Never Cry Wolf	1983
0.9307	Never Say Never Again	1983
12.8001	New Jack City	1991
12.4875	New Kids Turbo	2010
0.166	New Moon	2009
4.942	New Nightmare	1994
1.3959	New Year's Eve	2011
5.6049	New in Town	2009
2.21	Next	2007
1.0826	Next Friday	2000
6.0694	Nick and Norah's Infinite Playlist	2008
10.5432	Night Falls on Manhattan	1996
0.1582	Night at the Museum	2006
0.2528	Night at the Museum: Battle of the Smithsonian	2009
1.7668	Nights in Rodanthe	2008
2.1584	Nihon chinbotsu	2006
0.9571	Nim's Island	2008
3.808	Nine	2009
13.1215	Nine 1/2 Weeks	1986
4.0418	Nine Months	1995
5.7839	Nine to Five	1980
2.5703	Ninja Assassin	2009
5.8723	Nirgendwo in Afrika	2001
0.8643	No Country for Old Men	2007
11.9369	No Mercy	1986
0.7614	No Other Woman	2011
1.5591	No Reservations	2007
1.1093	No Strings Attached	2011
0.3324	Nochnoy dozor	2004
7.782	Non ti muovere	2004
1.2413	Norbit	2007
4.6881	North Country	2005
2.4212	Not Another Teen Movie	2001
2.4648	Not) Advance	2009
3.2617	Notes on a Scandal	2006
1.3252	Nothing to Lose	1997
2.4187	Notorious	2009
0.2588	Notting Hill	1999
11.2513	Nova zembla	2011
12.8557	Nowhere to Run	1993
0.2	Nu Hon Than Chet	2008
2.8208	Nurse Betty	2000
0.3596	Nutty Professor II: The Klumps	2000
5.0	Nyugalom	2008
12.8205	Nyócker!	2004
6.5711	O	2001
0.8461	O Brother, Where Art Thou?	2000
7.1429	Oblivion	2013
5.2927	Observe and Report	2009
2.8632	Obsessed	2009
5.7632	Obsluhoval jsem anglického krále	2006
0.2112	Ocean's Eleven	2001
0.3098	Ocean's Thirteen	2007
0.4907	Ocean's Twelve	2004
1.603	October Sky	1999
0.8734	Octopussy	1983
1.445	Océans	2009
7.4151	Office Space	1999
13.2929	Oh, God!	1977
5.6435	Oi gwan yue mung	2001
2.0244	Okuribito	2008
1.2203	Old School	2003
7.9206	Oliver & Company	1988
8.4635	Oliver Twist	2005
11.9617	Oliver!	1968
10.6238	On Deadly Ground	1994
0.6708	On Golden Pond	1981
3.563	On Her Majesty's Secret Service	1969
4.3528	Once	2006
12.4959	Once Bitten	1985
2.2807	Once Upon a Time in Mexico	2003
9.2971	Ondskan	2003
7.7829	One Day	2011
1.8661	One Fine Day	1996
5.1318	One Flew Over the Cuckoo's Nest	1975
1.7359	One Hour Photo	2002
0.6726	One Hundred and One Dalmatians	1961
14.0082	One Magic Christmas	1985
2.8665	One Missed Call	2008
7.2559	One Night with the King	2006
8.3032	One Piece Film: Strong World	2009
3.671	One True Love	2008
4.469	One True Thing	1998
3.6041	One for the Money	2012
3.3156	Ong bak 2	2008
5.7185	Only When I Laugh	1981
1.0672	Open Range	2003
1.082	Open Season	2006
1.521	Open Season 3	2010
3.0842	Open Water	2003
1.0432	Operación Ogro	1979
2.3939	Orange County	2002
11.9204	Ordinary People	1980
5.5891	Original Sin	2001
2.2326	Orphan	2009
5.4574	Osmosis Jones	2001
7.1477	Otto - Der Film	1985
3.1532	Otto - Der Neue Film	1987
2.1009	Ouija	2007
3.8972	Our Family Wedding	2010
3.3719	Our Idiot Brother	2011
5.5417	Out Cold	2001
1.8425	Out for Justice	1991
2.1595	Out of Africa	1985
2.465	Out of Sight	1998
3.9344	Out to Sea	1997
2.0801	Outbreak	1995
13.2375	Outrageous Fortune	1987
13.7573	Over Her Dead Body	2008
0.3247	Over the Hedge	2006
2.439	Overnight	2007
5.0	Oz: The Great and Powerful	2013
0.8992	P.S. I Love You	2007
4.8303	Paano kita iibigin	2007
6.6667	Painted Skin: The Resurrection	2012
6.6578	Pak! Pak! My Dr. Kwak!	2011
13.0994	Pale Rider	1985
8.4867	Pandorum	2009
11.2267	Pane e tulipani	2000
0.8583	Panic Room	2002
6.0051	Paparazzi	2004
10.0027	Papillon	1973
10.9218	Paradise Lost	2011
0.648	Paranormal Activity	2007
0.7135	Paranormal Activity 2	2010
1.134	Paranormal Activity 3	2011
6.5035	Parenthood	1989
12.1935	Passenger 57	1992
0.3549	Patch Adams	1998
9.7871	Pathfinder	2007
2.2437	Patriot Games	1992
9.8232	Patton	1970
2.6936	Paul	2011
0.4101	Paul Blart: Mall Cop	2009
2.5108	Paulie	1998
1.872	Pay It Forward	2000
1.203	Paycheck	2003
10.8633	Peaceful Warrior	2006
0.1808	Pearl Harbor	2001
2.0413	Pee-wee's Big Adventure	1985
4.2567	Penelope	2006
5.0	Pentru o mana de bomboane	2005
0.5051	Percy Jackson & the Olympians: The Lightning Thief	2010
6.1731	Perfect Stranger	2007
2.0132	Perfume: The Story of a Murderer	2006
8.5169	Persepolis	2007
8.5427	Pet Sematary	1989
0.9534	Peter Pan	2003
5.4756	Peter Pan	1953
1.7349	Petrang Kabayo	2010
13.3333	Peut-être	1999
10.6198	Phat Girlz	2006
0.3371	Phenomenon	1996
1.9526	Philadelphia	1993
0.9875	Phone Booth	2002
3.4131	Picture Perfect	1997
3.6242	Piglet's Big Movie	2003
0.5	Pik lik for	1995
1.4496	Pineapple Express	2008
5.8927	Pink Floyd The Wall	1982
1.3166	Pinocchio	2002
7.8557	Pinocchio	1940
7.6923	Pinprick	2009
10.1062	Pippi Longstocking	1997
1.9377	Piranha	2010
0.0814	Pirates of the Caribbean: At World's End	2007
0.0909	Pirates of the Caribbean: Dead Man's Chest	2006
0.1624	Pirates of the Caribbean: On Stranger Tides	2011
0.0975	Pirates of the Caribbean: The Curse of the Black Pearl	2003
1.352	Pitch Black	2000
14.0193	Planes, Trains & Automobiles	1987
1.2099	Planet 51	2009
4.1123	Platoon	1986
12.0491	Play It to the Bone	1999
1.1533	Pleasantville	1998
13.3173	Please Give	2010
0.62	Pocahontas	1995
4.1218	Point Break	1991
0.7101	Pokemon: The First Movie - Mewtwo Strikes Back	1998
6.2432	Pokémon 3: The Movie	2000
2.7443	Pokémon: The Movie 2000	1999
13.3091	Pola X	1999
0.7943	Police Academy	1984
1.4499	Police Academy 2: Their First Assignment	1985
1.9968	Police Academy 3: Back in Training	1986
3.7389	Police Academy 4: Citizens on Patrol	1987
3.8319	Police Academy 5: Assignment: Miami Beach	1988
10.9941	Police Academy 6: City Under Siege	1989
5.0	Poligamy	2009
5.9932	Pollock	2000
0.5917	Poltergeist	1982
11.995	Poltergeist II: The Other Side	1986
5.8415	Pooh's Heffalump Movie	2005
6.1529	Pope John Paul II	2005
10.5942	Popeye	1980
0.507	Porky's	1982
3.2887	Porky's II: The Next Day	1983
4.992	Porky's Revenge	1985
0.6731	Poseidon	2006
10.203	Possession	2002
3.8446	Postal	2007
1.5174	Practical Magic	1998
0.9178	Praybeyt Benjamin	2011
1.4969	Precious	2009
0.9886	Predator	1987
2.3588	Predator 2	1990
1.0066	Predators	2010
2.0055	Presumed Innocent	1990
0.9534	Pretty Woman	1990
1.4828	Pretty in Pink	1986
1.1492	Pride & Prejudice	2005
7.3791	Pride and Glory	2008
3.4289	Priest	2011
2.4954	Primal Fear	1996
1.8482	Primary Colors	1998
3.0579	Prime	2005
9.0805	Primeval	2007
0.1553	Prince of Persia: The Sands of Time	2010
7.5011	Private Benjamin	1980
2.2848	Private Parts	1997
12.6444	Private School	1983
12.7217	Problem Child	1990
1.6825	Project X	2012
0.657	Prometheus	2012
2.2234	Proof of Life	2000
3.4584	Psycho	1998
10.6375	Psycho	1960
4.9078	Psycho II	1983
1.1819	Public Enemies	2009
6.6667	Puen yai jon salad	2008
1.2274	Pulp Fiction	1994
4.9749	Punch-Drunk Love	2002
10.6349	Punisher: War Zone	2008
8.5374	Pupendo	2003
9.7833	Purple Rain	1984
1.9057	Push	2009
8.2991	Pushing Tin	1999
0.4143	Puss in Boots	2011
0.0564	Quantum of Solace	2008
5.9372	Quarantine	2008
2.2632	Queen of the Damned	2002
3.1406	Quest for Camelot	1998
7.3457	Quills	2000
7.7882	RPG Metanoia	2010
0.8503	RV	2006
9.417	Ra.One	2011
9.7012	Rabbit-Proof Fence	2002
0.7889	Race to Witch Mountain	2009
3.6881	Rachel Getting Married	2008
1.0345	Racing Stripes	2005
1.6344	Radio	2003
13.4091	Raging Bull	1980
7.9538	Ragtime	1981
1.0948	Rain Man	1988
12.8627	Raise Your Voice	2004
1.9544	Raising Helen	2004
0.9683	Rambo	2008
0.6889	Rambo III	1988
0.2757	Rambo: First Blood Part II	1985
2.735	Ramona and Beezus	2010
10.0	Randevú	2006
3.9755	Random Hearts	1999
0.4649	Rango	2011
0.3327	Ransom	1996
1.0389	Rat Race	2001
0.1348	Ratatouille	2007
9.8057	Raw Deal	1986
10.1634	Ready to Rumble	2000
0.4671	Real Steel	2011
9.011	Real Women Have Curves	2002
10.7625	Rear Window	1954
5.5363	Rebound	2005
1.1118	Recess: School's Out	2001
4.1476	Red Corner	1997
13.8591	Red Dog	2011
0.628	Red Dragon	2002
1.6374	Red Eye	2005
2.9079	Red Planet	2000
2.4336	Red Riding Hood	2011
1.0647	Red Tails	2012
3.4586	Reds	1981
10.4352	Reign Over Me	2007
1.1254	Reign of Fire	2002
3.8886	Reindeer Games	2000
9.0097	Religulous	2008
5.4261	Remember Me	2010
0.4031	Remember the Titans	2000
4.1309	Reno 911!: Miami	2007
3.8858	Rent	2005
8.1654	Repo Men	2010
12.8997	Rescue Dawn	2006
1.5425	Resident Evil	2002
0.2137	Resident Evil: Afterlife	2010
1.6168	Resident Evil: Apocalypse	2004
0.6703	Resident Evil: Extinction	2007
1.4263	Return to Me	2000
1.1732	Return to Never Land	2002
2.4528	Revolutionary Road	2008
7.2492	Revolver	2005
2.784	Richard Pryor Live on the Sunset Strip	1982
11.7577	Richard Pryor... Here and Now	1983
6.1006	Ricordati di me	2003
13.2247	Ridicule	1996
3.1029	Riding in Cars with Boys	2001
1.8489	Righteous Kill	2008
10.5471	Ringmaster	1998
0.2875	Rio	2011
0.2589	Rise of the Planet of the Apes	2011
9.0302	Rising Sun	1993
1.0099	Risky Business	1983
0.9165	Road Trip	2000
0.4676	Road to Perdition	2002
13.0591	Rob Roy	1995
0.3215	Robin Hood	2010
1.3631	Robin Hood: Prince of Thieves	1991
10.0	RoboCop	2013
1.0612	RoboCop	1987
1.4227	RoboCop 2	1990
0.3024	Robots	2005
4.6774	Rock Star	2001
5.2613	Rock of Ages	2012
6.3627	RocketMan	1997
12.233	RocknRolla	2008
2.441	Rocky	1976
0.9408	Rocky Balboa	2006
2.9028	Rocky II	1979
0.3438	Rocky III	1982
0.3745	Rocky IV	1985
1.1353	Rocky V	1990
2.5641	Rokonok	2006
1.0453	Role Models	2008
4.1435	Roll Bounce	2005
3.3598	Rollerball	2002
0.7068	Romancing the Stone	1984
2.4691	Romanovy: Ventsenosnaya semya	2000
1.6673	Romeo + Juliet	1996
1.4655	Romeo Must Die	2000
2.3549	Romy and Michele's High School Reunion	1997
10.459	Román pro zeny	2005
1.4149	Ronin	1998
12.7195	Rookie of the Year	1993
2.6487	Rookies: Sotsugyô	2009
7.519	Rosewood	1997
5.1871	Rounders	1998
0.838	Roving Mars	2006
1.6931	Rugrats Go Wild	2003
0.6662	Rugrats in Paris: The Movie - Rugrats II	2000
0.9519	Rules of Engagement	2000
1.6847	Rumor Has It...	2005
6.4626	Run Fatboy Run	2007
0.3021	Runaway Bride	1999
1.0557	Runaway Jury	2003
1.4424	Running Scared	1986
12.2125	Rusalka	2007
0.2949	Rush Hour	1998
0.2056	Rush Hour 2	2001
0.4323	Rush Hour 3	2007
3.1875	Rushmore	1998
0.8139	Ruthless People	1986
0.8792	Rzhevskiy protiv Napoleona	2012
3.3333	S.O.S. szerelem!	2007
0.666	S.W.A.T.	2003
7.954	SP: The motion picture yabô hen	2010
6.6503	Sa'yo lamang	2010
7.3184	Sabrina	1995
3.3333	Sacra Corona	2001
6.6135	Safe	2012
0.5788	Safe House	2012
11.916	Sahar el layaly	2003
0.8657	Sahara	2005
13.966	Salmon Fishing in the Yemen	2011
0.2623	Salt	2010
10.0	Samurai Ayothaya	2010
0.3289	Samyy luchshiy film	2008
11.6429	San wa	2005
3.6422	Sanctum	2011
5.002	Santa Claus	1985
10.3945	Santa vs. the Snowman	1997
11.8477	Santa vs. the Snowman 3D	2002
10.8251	Saranae Hao Peng	2009
1.2184	Saturday Night Fever	1977
0.4137	Save the Last Dance	2001
14.1006	Saved!	2004
10.0018	Saving Grace	2000
0.1528	Saving Private Ryan	1998
5.8985	Saving Silverman	2001
1.2831	Saw	2004
1.2832	Saw 3D	2010
1.0311	Saw II	2005
1.1541	Saw III	2006
1.2363	Saw IV	2007
1.6371	Saw V	2008
10.3513	Saw VI	2009
11.1167	Scaregivers	2008
5.9711	Scarface	1983
0.2745	Scary Movie	2000
1.15	Scary Movie 2	2001
0.4439	Scary Movie 3	2003
0.5614	Scary Movie 4	2006
9.2382	Scent of a Woman	1992
0.2295	Schindler's List	1993
4.5917	School for Scoundrels	2006
0.5317	Scooby Doo 2: Monsters Unleashed	2004
0.241	Scooby-Doo	2002
7.5903	Scoop	2006
3.4037	Scott Pilgrim vs. the World	2010
0.2377	Scream	1996
0.4127	Scream 2	1997
0.4963	Scream 3	2000
1.5232	Scream 4	2011
8.0757	Scrooged	1988
1.4209	Se, jie	2007
1.227	Se7en	1995
0.3864	Sea Monsters: A Prehistoric Adventure	2007
10.2781	Sea of Love	1989
0.4242	Seabiscuit	2003
2.6404	Season of the Witch	2011
3.3921	Secondhand Lions	2003
2.0447	Secret Window	2004
1.0345	Secretariat	2010
10.4708	Secretary	2002
3.9175	Secrets & Lies	1996
9.2325	See No Evil	2006
11.3476	See No Evil, Hear No Evil	1989
2.9657	See Spot Run	2001
6.6382	Seed of Chucky	2004
3.7287	Segunda mano	2011
2.0459	Selena	1997
3.6339	Semi-Pro	2008
1.6504	Sen to Chihiro no kamikakushi	2001
2.5854	Sense and Sensibility	1995
8.7353	Senseless	1998
1.7078	Serendipity	2001
3.7446	Serenity	2005
13.5695	Serpico	1973
3.5276	Serving Sara	2002
1.9401	Set It Off	1996
2.1367	Seven Pounds	2008
1.0642	Seven Years in Tibet	1997
10.0223	Sex Drive	2008
0.214	Sex and the City	2008
0.4716	Sex and the City 2	2010
5.7	Sexy Beast	2000
14.1	Sgt. Bilko	1996
13.2423	Shadow of the Vampire	2000
0.7663	Shaft	2000
3.399	Shake Rattle & Roll X	2008
8.3211	Shake Rattle Roll 13	2011
9.3284	Shake Rattle and Roll 12	2010
6.932	Shake Rattle and Roll 8	2006
0.3899	Shakespeare in Love	1998
0.5466	Shall We Dance	2004
5.5346	Shall we dansu?	1996
0.6857	Shallow Hal	2001
7.5025	Shampoo	1975
7.3091	Shanghai	2010
0.8634	Shanghai Knights	2003
0.8616	Shanghai Noon	2000
4.2147	Shark Night 3D	2011
0.4409	Shark Tale	2004
3.8104	Sharky's Machine	1981
6.1617	Shaun of the Dead	2004
0.7528	She's All That	1999
7.1981	She's Gotta Have It	1986
3.4347	She's Out of My League	2010
2.1373	She's the Man	2006
12.5246	She's the One	1996
0.2781	Sherlock Holmes	2009
0.3848	Sherlock Holmes: A Game of Shadows	2011
2.4365	Shi mian mai fu	2004
1.4532	Shine	1996
0.122	Shirli-Myrli	1995
6.8616	Shoot 'Em Up	2007
5.3016	Shopgirl	2005
3.1521	Shorts	2009
8.0064	Showgirls	1995
2.0985	Showtime	2002
0.132	Shrek	2001
0.1325	Shrek 2	2004
0.0575	Shrek Forever After	2010
0.1186	Shrek the Third	2007
11.8067	Shuang long hui	1992
0.4133	Shutter Island	2010
4.0323	Si Agimat at si Enteng Kabisote	2010
2.5025	Sicko	2007
0.7896	Sideways	2004
4.6069	Siegfried & Roy: The Magic Box	1999
0.1285	Signs	2002
1.3482	Silent Hill	2006
10.5385	Silver Streak	1976
3.6091	Simon Birch	1998
0.6418	Sin City	2005
3.1265	Single White Female	1992
0.2579	Sister Act	1992
11.1063	Sister Act 2: Back in the Habit	1993
9.4215	Sit yan fung wan	2009
3.7538	Siu lam juk kau	2001
0.4912	Six Days Seven Nights	1998
1.8949	Sky Captain and the World of Tomorrow	2004
0.8365	Sky High	2005
5.0	Skyfall	2012
1.6208	Skyline	2010
9.5238	Skýjahöllin	1994
0.9091	Sleepers	1996
6.3919	Sleeping Beauty	1959
2.406	Sleeping with the Enemy	1991
1.7053	Sleepless in Seattle	1993
14.2073	Sleepover	2004
0.3405	Sleepy Hollow	1999
2.661	Sliding Doors	1998
2.2534	Sling Blade	1996
10.0	Slipp Jimmy fri	2006
3.4886	Sliver	1993
0.3553	Slumdog Millionaire	2008
1.6074	Small Soldiers	1998
4.336	Small Time Crooks	2000
4.571	Smokey and the Bandit	1977
8.3692	Smokey and the Bandit II	1980
3.0111	Smokin' Aces	2006
0.8258	Snake Eyes	1998
1.4979	Snakes on a Plane	2006
3.1255	Snatch.	2000
13.2043	Sneakers	1992
0.8689	Snow Day	2000
0.6332	Snow Dogs	2002
6.5015	Snow Falling on Cedars	1999
0.3973	Snow White and the Huntsman	2012
2.2207	Snow White and the Seven Dwarfs	1937
10.0	Sny	1993
5.0	Sobri, ponyvafilm	2002
14.0421	Sofies verden	1999
4.4895	Solaris	2002
12.9173	Solitary Man	2009
12.3249	Solomon Kane	2009
10.4136	Some Kind of Hero	1982
2.9279	Someone Like You...	2001
2.6663	Something Borrowed	2011
13.0879	Something to Talk About	1995
0.6078	Something's Gotta Give	2003
3.1624	Sommersby	1993
3.9797	Son of the Mask	2005
7.602	Song of the South	1946
7.2309	Sophie's Choice	1982
7.4299	Sorority Boys	2002
10.6603	Sorority Row	2009
0.3997	Sorstalanság	2005
1.5295	Soul Food	1997
6.8751	Soul Men	2008
13.3987	Soul Plane	2004
2.2621	Soul Surfer	2011
1.2836	Source Code	2011
1.3441	South Park: Bigger Longer & Uncut	1999
1.6292	Space Chimps	2008
0.4919	Space Cowboys	2000
0.5079	Space Jam	1996
0.0587	Space Station 3D	2002
11.3952	Spaceballs	1987
11.9266	Spacehunter: Adventures in the Forbidden Zone	1983
3.3277	Spanglish	2004
8.8223	Spartacus	1960
11.2523	Spartan	2004
0.8782	Spawn	1997
6.74	Species	1995
4.5671	Species II	1998
1.264	Speed	1994
0.8955	Speed 2: Cruise Control	1997
0.9243	Speed Racer	2008
2.1241	Sphere	1998
2.0068	Spice World	1997
0.1047	Spider-Man	2002
0.093	Spider-Man 2	2004
0.0828	Spider-Man 3	2007
1.0711	Spies Like Us	1985
0.9008	Spirit: Stallion of the Cimarron	2002
8.9973	Splash	1984
5.6443	Splice	2009
6.6105	Spring Break	1983
0.8955	Spy Game	2001
4.3966	Spy Hard	1996
0.5349	Spy Kids	2001
0.6767	Spy Kids 2: Island of Lost Dreams	2002
0.3504	Spy Kids 3-D: Game Over	2003
1.719	Spy Kids: All the Time in the World in 4D	2011
2.3751	St. Elmo's Fire	1985
3.3312	St. Trinian's	2007
9.0506	Stakeout	1987
0.9199	Stand by Me	1986
13.5003	Star Kid	1997
0.1945	Star Trek	2009
1.3319	Star Trek III: The Search for Spock	1984
1.5153	Star Trek IV: The Voyage Home	1986
4.6673	Star Trek V: The Final Frontier	1989
3.3704	Star Trek VI: The Undiscovered Country	1991
0.5586	Star Trek: First Contact	1996
2.7441	Star Trek: Generations	1994
0.7448	Star Trek: Insurrection	1998
1.3908	Star Trek: Nemesis	2002
2.1073	Star Trek: The Motion Picture	1979
0.6295	Star Trek: The Wrath of Khan	1982
0.0807	Star Wars	1977
0.0648	Star Wars: Episode I - The Phantom Menace	1999
0.06	Star Wars: Episode II - Attack of the Clones	2002
0.093	Star Wars: Episode III - Revenge of the Sith	2005
0.2564	Star Wars: Episode V - The Empire Strikes Back	1980
0.0666	Star Wars: Episode VI - Return of the Jedi	1983
